Claim_ID,Customer_Age,Policy_Type,Policy_Tenure_Years,Claim_Amount,Incident_Type,Incident_Date,Claim_Submission_Date,Previous_Claim_Count,Vehicle_Age,Repair_Estimate,Final_Invoice_Amount,Police_Report_Available,Witness_Available,Location,Customer_Description,Fraud or Risk_Label
CLM00998,40,Third-Party Fire & Theft,12.5,23025.24,Theft,18-02-2023,25-02-2023,0,2,20865.17,22598.43,No,No,Lucknow,Vehicle skidded and hit a divider on a wet road.,0
CLM00665,24,Third-Party Fire & Theft,3.1,44152.52,Injury/Accident,04-07-2024,04-07-2024,2,9,41446.38,44835.19,No,Yes,Kolkata,Minor collision while reversing out of a parking spot.,1
CLM00881,150,Third-Party,4.5,7768.66,Windshield Damage,05-01-2024,05-01-2024,1,8,6802,7479.55,Yes,Yes,Ahmedabad,Windshield cracked due to a stone hit on the highway.,0
CLM01190,35,Comprehensive,4.6,32012.06,Collision,28-03-2023,28-03-2023,3,5,31559.74,31942.19,No,Yes,Lucknow,Vehicle skidded and hit a divider on a wet road.,0
CLM00639,56,Comprehensive,1.9,7536.53,Windshield Damage,01-09-2024,04-09-2024,2,14,7040.12,7693.43,Yes,Yes,Kochi,Windshield cracked due to a stone hit on the highway.,0
CLM00286,49,Comprehensive,7,11887.85,Vandalism,25-11-2024,03-12-2024,2,5,10469.63,12166.91,Yes,No,Kolkata,Vehicle skidded and hit a divider on a wet road.,0
CLM01080,30,Third-Party Fire & Theft,4.1,13443.05,Collision,15-04-2024,16-04-2024,2,5,10665.6,13288.13,Yes,Yes,Nagpur,Claim submitted just before policy renewal/expiry.,1
CLM00038,59,Third-Party,1.9,34321.95,Natural Disaster,05-12-2023,16-12-2023,5,8,34502.51,33198.74,Yes,Yes,Jaipur,Vehicle scratched while parked in a mall parking lot.,0
CLM00553,21,Comprehensive,1.9,44261.32,Theft,06-11-2024,07-11-2024,2,0,48589.3,46464.96,Yes,No,Kolkata,Rear-ended while stopped at a junction.,0
CLM00669,28,Third-Party,2.7,35285.87,Injury/Accident,03-01-2025,06-01-2025,1,0,39900.59,36256.55,Yes,Yes,Nagpur,Windshield cracked due to a stone hit on the highway.,0
CLM00516,26,Comprehensive,0.7,24536.09,Fire,17-04-2025,21-04-2025,3,8,23771.51,25690.88,Yes,No,Nagpur,Car was damaged in heavy rain and flooding.,0
CLM00909,46,Third-Party Fire & Theft,0.6,14144.81,Vandalism,01-03-2024,03-03-2024,0,4,13872.49,14262.44,Yes,No,Pune,Vehicle skidded and hit a divider on a wet road.,0
CLM01114,30,Third-Party Fire & Theft,5,90902.62,Fire,05-10-2025,07-10-2025,1,12,71825.67,95306.58,No,Yes,Ahmedabad,Vehicle scratched while parked in a mall parking lot.,1
CLM00135,44,Third-Party,5.7,56838.43,Fire,15-02-2025,22-02-2025,1,0,50797.91,58571.95,Yes,No,Nagpur,Vehicle scratched while parked in a mall parking lot.,0
CLM00106,47,Third-Party Fire & Theft,0.5,10235.95,Theft,23-06-2023,25-06-2023,0,3,11006.4,10288.74,Yes,Yes,Jaipur,Vehicle scratched while parked in a mall parking lot.,0
CLM00660,27,Third-Party Fire & Theft,1.4,65011.94,Theft,24-10-2024,10-11-2024,0,3,61995,62835.82,Yes,No,Hyderabad,Vehicle scratched while parked in a mall parking lot.,0
CLM00702,32,Comprehensive,2.9,16534.15,Windshield Damage,26-03-2025,26-03-2025,0,1,14131.66,16444.03,Yes,,Kochi,Vehicle scratched while parked in a mall parking lot.,0
CLM00126,47,Third-Party Fire & Theft,0.4,58046.16,Injury/Accident,10-02-2023,13-02-2023,0,3,59413.29,58282.51,No,No,Ahmedabad,,0
CLM01142,46,Comprehensive,8.7,5468.26,Fire,12-04-2024,14-04-2024,1,18,5216.68,5715.64,Yes,Yes,Pune,Tree branch fell on the car during a storm.,0
CLM00464,40,Third-Party,,23853.6,Injury/Accident,22-02-2024,06-03-2024,2,1,20163.66,22878.53,Yes,Yes,Jaipur,Minor collision while reversing out of a parking spot.,0
CLM00693,32,Third-Party Fire & Theft,4.6,11357.46,Collision,23-05-2024,25-05-2024,0,0,10624.57,11910.04,No,Yes,Nagpur,Multiple prior claims for similar type of incident.,1
CLM01048,46,Third-Party Fire & Theft,2.7,10594.67,Injury/Accident,29-07-2024,29-07-2024,0,3,8676.34,10571.31,Yes,Yes,Delhi,Rear-ended while stopped at a junction.,0
CLM00631,57,Third-Party Fire & Theft,0.5,9242.45,Vandalism,21-03-2025,21-03-2025,0,0,9359.8,9412.2,No,No,Lucknow,Vehicle collided with another car at a traffic signal.,0
CLM00385,46,Comprehensive,5.3,6044.41,Collision,13-02-2024,15-02-2024,0,0,6548.61,6236.33,Yes,,Pune,Vehicle collided with another car at a traffic signal.,0
CLM00758,43,Comprehensive,5.9,17497.56,Natural Disaster,06-06-2025,07-06-2025,1,10,17441.54,17101.41,Yes,Yes,Ahmedabad,Minor collision while reversing out of a parking spot.,0
CLM00162,52,Third-Party Fire & Theft,1.1,20265.6,Natural Disaster,25-01-2025,30-01-2025,0,3,23063.83,19783.68,Yes,No,Jaipur,Claim submitted just before policy renewal/expiry.,1
CLM00560,32,Comprehensive,1.8,13771.57,Windshield Damage,10-04-2023,23-04-2023,2,0,10996.85,13563,Yes,,Kolkata,Claim filed for total loss shortly after policy purchase.,1
CLM00790,24,Third-Party Fire & Theft,2,16850.13,Fire,28-03-2024,01-04-2024,3,2,15481.19,17439.17,Yes,No,Ahmedabad,Windshield cracked due to a stone hit on the highway.,0
CLM00200,27,Third-Party Fire & Theft,3.3,44344.15,Collision,20-07-2025,28-07-2025,1,7,38840.15,45149.3,Yes,No,Pune,Windshield cracked due to a stone hit on the highway.,0
CLM00533,18,Third-Party Fire & Theft,4.5,24067.98,Vandalism,12-10-2025,12-10-2025,4,2,26042.15,23901.9,No,Yes,Pune,Vehicle collided with another car at a traffic signal.,1
CLM00788,18,Third-Party Fire & Theft,18.2,25639.95,Injury/Accident,26-08-2024,26-09-2024,3,1,16591.48,25557.32,No,No,Delhi,"Vehicle reported stolen, recovered with no major damage.",1
CLM00374,18,Third-Party,2.6,52873.16,Natural Disaster,03-02-2023,07-02-2023,1,0,53589.26,55337.85,No,Yes,Lucknow,Rear-ended while stopped at a junction.,0
CLM00442,30,Third-Party Fire & Theft,,34022.11,Vandalism,08-05-2024,12-05-2024,0,1,33542.59,34537.72,No,No,Coimbatore,Repair invoice submitted without an itemized breakdown.,1
CLM00120,38,Third-Party Fire & Theft,2.1,31075.42,Vandalism,04-05-2024,04-05-2024,1,0,28581.52,29989.75,No,Yes,Ahmedabad,Vehicle scratched while parked in a mall parking lot.,0
CLM00490,18,Third-Party Fire & Theft,0.6,20752.4,Vandalism,12-07-2024,12-07-2024,1,3,24644.48,21132.66,Yes,Yes,Nagpur,Rear-ended while stopped at a junction.,0
CLM00598,18,Third-Party,0.9,79918.09,Vandalism,26-10-2023,29-10-2023,0,0,86937.47,83701.76,No,Yes,Delhi,Windshield cracked due to a stone hit on the highway.,0
CLM00081,48,Comprehensive,0.4,96784.84,Fire,16-01-2025,20-01-2025,0,2,92704.59,93501.02,Yes,Yes,Pune,Vehicle collided with another car at a traffic signal.,0
CLM00743,18,Third-Party Fire & Theft,6.4,11662.41,Collision,15-11-2023,15-11-2023,1,3,11806.46,11906.92,Yes,,Delhi,Windshield cracked due to a stone hit on the highway.,0
CLM00686,,Third-Party,1.9,19911.59,Fire,08-10-2023,09-10-2023,2,5,20717.43,20423.62,Yes,Yes,Nagpur,Minor collision while reversing out of a parking spot.,0
CLM01125,25,Third-Party,1.2,16136.63,Fire,12-07-2025,12-07-2025,0,1,15498.87,15466.89,No,No,Coimbatore,Car was damaged in heavy rain and flooding.,1
CLM00792,36,Third-Party,4.5,42173.83,Theft,01-07-2023,01-07-2023,0,1,39461.02,43439.01,Yes,Yes,Ahmedabad,Tree branch fell on the car during a storm.,0
CLM00375,54,Comprehensive,1.5,25660.54,Fire,29-05-2025,01-06-2025,0,1,26039.5,26097.07,No,Yes,Coimbatore,Vehicle collided with another car at a traffic signal.,0
CLM00212,51,Comprehensive,3.2,45468.55,Vandalism,26-01-2024,06-02-2024,0,17,41519.88,45230.16,Yes,Yes,Surat,Car was damaged in heavy rain and flooding.,0
CLM00573,37,Comprehensive,1.6,112581.03,Injury/Accident,17-12-2023,18-12-2023,1,1,96409.73,107571.91,Yes,Yes,Ahmedabad,Windshield cracked due to a stone hit on the highway.,0
CLM00770,42,Third-Party Fire & Theft,8.1,38468.45,Theft,23-11-2023,23-11-2023,0,1,33835.54,38464.72,Yes,,Bengaluru,Windshield cracked due to a stone hit on the highway.,0
CLM00202,18,Third-Party Fire & Theft,6.2,55319.38,Windshield Damage,03-01-2023,04-01-2023,1,1,54139.17,56907.95,Yes,Yes,Kolkata,Vehicle skidded and hit a divider on a wet road.,0
CLM00119,45,Third-Party,10.1,156765.72,Windshield Damage,21-05-2024,13-07-2024,5,3,116466.81,158659.75,No,No,Nagpur,Multiple prior claims for similar type of incident.,1
CLM00786,18,Third-Party Fire & Theft,0.2,6461.92,Natural Disaster,31-12-2024,02-02-2025,1,1,6580.24,6573.98,Yes,No,Kochi,Rear-ended while stopped at a junction.,0
CLM00798,53,Third-Party,2.2,3106.39,Windshield Damage,06-04-2024,10-04-2024,2,1,2979.66,3040.15,No,No,Ahmedabad,Car was damaged in heavy rain and flooding.,0
CLM01164,43,Third-Party Fire & Theft,9.5,49299.68,Vandalism,19-03-2025,18-04-2025,2,2,33236.87,50585.55,Yes,Yes,Delhi,,0
CLM00970,45,Third-Party Fire & Theft,0.4,16761.05,Collision,04-01-2025,03-03-2025,0,14,11175.11,16762.05,No,No,Mumbai,Claim submitted just before policy renewal/expiry.,1
CLM00378,48,Third-Party Fire & Theft,13.1,28653.66,Natural Disaster,05-11-2025,05-11-2025,1,3,31909.79,29301.19,Yes,No,Kolkata,Claim filed for total loss shortly after policy purchase.,1
CLM00616,18,Third-Party,2.1,113370.41,Injury/Accident,24-06-2023,25-06-2023,1,0,91879.95,109953.81,No,Yes,Nagpur,Windshield cracked due to a stone hit on the highway.,0
CLM01056,59,Third-Party Fire & Theft,2.9,32679.48,Injury/Accident,08-02-2023,24-02-2023,3,6,29421.21,32817.58,Yes,Yes,Mumbai,Multiple prior claims for similar type of incident.,1
CLM00579,,Comprehensive,4.1,24674.28,Natural Disaster,07-05-2024,17-05-2024,4,2,23489.46,25693.95,No,No,Kochi,Minor collision while reversing out of a parking spot.,1
CLM00542,31,Third-Party,1.1,59190.59,Injury/Accident,22-03-2023,29-03-2023,0,2,57117.6,59111.18,Yes,No,Bengaluru,Windshield cracked due to a stone hit on the highway.,0
CLM00128,32,Third-Party,0.7,23844.39,Natural Disaster,27-03-2024,27-03-2024,1,6,23564.53,24912.5,Yes,No,Bengaluru,Vehicle skidded and hit a divider on a wet road.,0
CLM00629,47,Third-Party Fire & Theft,2.3,19614.79,Vandalism,04-08-2025,04-08-2025,3,0,19274.64,20191.72,Yes,Yes,Nagpur,Rear-ended while stopped at a junction.,0
CLM00854,53,Third-Party Fire & Theft,3.1,34383.82,Vandalism,17-11-2025,22-11-2025,3,1,30566.02,34545.15,Yes,Yes,Surat,Vehicle collided with another car at a traffic signal.,0
CLM00801,30,Comprehensive,4.9,4070.41,Vandalism,26-11-2023,26-11-2023,0,4,4032,4226,Yes,Yes,Jaipur,Windshield cracked due to a stone hit on the highway.,0
CLM00400,33,Comprehensive,,7148.12,Theft,20-01-2025,20-01-2025,0,10,7030.57,7262.58,Yes,Yes,Kolkata,Tree branch fell on the car during a storm.,0
CLM00175,46,Third-Party Fire & Theft,3.9,65803.72,Injury/Accident,20-04-2023,23-04-2023,0,3,57166.15,68980.55,Yes,Yes,Delhi,Car was damaged in heavy rain and flooding.,0
CLM00321,18,Comprehensive,3.4,24972.78,Vandalism,27-09-2024,02-10-2024,1,11,22335.2,25796.23,Yes,Yes,Bengaluru,Tree branch fell on the car during a storm.,0
CLM00470,50,Third-Party,3.1,52575.07,Theft,01-09-2024,03-09-2024,0,13,36054.32,51400.6,No,No,Lucknow,Vehicle scratched while parked in a mall parking lot.,0
CLM00721,54,Comprehensive,2,26643.66,Windshield Damage,14-03-2023,23-03-2023,0,10,29291.02,27377.96,No,No,Bengaluru,Minor collision while reversing out of a parking spot.,0
CLM01141,,Third-Party,4.1,13529.92,Vandalism,08-04-2025,21-04-2025,0,14,13442.18,14087.78,No,No,Mumbai,Windshield cracked due to a stone hit on the highway.,0
CLM00080,32,Third-Party,1,15541.17,Natural Disaster,31-10-2023,31-10-2023,1,3,14070.69,14959.62,No,No,Delhi,Minor collision while reversing out of a parking spot.,0
CLM00708,31,Third-Party,4.4,22466.02,Injury/Accident,03-05-2024,08-05-2024,1,1,17356.37,21992.08,Yes,No,Bengaluru,Claim filed for total loss shortly after policy purchase.,1
CLM00458,39,Comprehensive,5.8,34410.28,Fire,09-11-2024,17-11-2024,1,1,32321.09,34197.76,Yes,Yes,Kolkata,Incident reported late at night with no witnesses.,1
CLM00291,56,Third-Party Fire & Theft,0.1,29797.07,Fire,24-09-2023,25-09-2023,0,0,29583.99,30417.8,Yes,No,Coimbatore,Vehicle collided with another car at a traffic signal.,1
CLM00371,60,Third-Party Fire & Theft,2.4,6912.72,Natural Disaster,16-12-2025,19-12-2025,0,6,6888.76,6982.56,Yes,Yes,Mumbai,Minor collision while reversing out of a parking spot.,0
CLM01099,45,Comprehensive,1.3,25896.64,Windshield Damage,17-11-2025,19-11-2025,1,5,22890.93,25529.94,Yes,Yes,Jaipur,Vehicle scratched while parked in a mall parking lot.,0
CLM00478,47,Third-Party Fire & Theft,1.4,25093.77,Injury/Accident,05-05-2024,07-05-2024,0,7,22780.07,26167.42,No,No,Chennai,Rear-ended while stopped at a junction.,0
CLM01086,60,Comprehensive,2,107344.37,Injury/Accident,26-02-2025,06-03-2025,0,4,102610.78,106305.9,no,Yes,Coimbatore,Minor collision while reversing out of a parking spot.,0
CLM01035,59,Third-Party Fire & Theft,8.7,33120.47,Collision,04-05-2024,06-05-2024,0,1,27187.47,31881.14,Yes,Yes,Nagpur,Car was damaged in heavy rain and flooding.,0
CLM00911,38,Third-Party Fire & Theft,2.1,10688.16,Injury/Accident,08-10-2025,11-10-2025,1,10,10996.85,10998.9,Yes,No,Mumbai,Car was damaged in heavy rain and flooding.,0
CLM00474,31,Third-Party,3.4,39934.86,Windshield Damage,27-10-2023,04-11-2023,0,2,,41374.78,Yes,Yes,Chennai,Vehicle scratched while parked in a mall parking lot.,0
CLM00198,34,Comprehensive,12.9,38373.24,Windshield Damage,26-11-2023,19-12-2023,4,1,41876.63,38616.54,Yes,Yes,Kolkata,Tree branch fell on the car during a storm.,0
CLM00186,28,Comprehensive,0.4,62606.56,Natural Disaster,05-04-2024,14-04-2024,0,2,57982.3,60141.12,Yes,No,Hyderabad,"Vehicle reported stolen, recovered with no major damage.",1
CLM00671,76,Comprehensive,11.9,27476.93,Vandalism,03-07-2024,04-07-2024,0,7,23555.64,26935.15,Yes,Yes,Surat,Tree branch fell on the car during a storm.,0
CLM00422,46,Third-Party,1.1,11528.79,Windshield Damage,11-06-2023,24-06-2023,2,6,11465.37,11826.48,,Yes,Bengaluru,Vehicle scratched while parked in a mall parking lot.,0
CLM00452,30,Third-Party Fire & Theft,1.3,35751.11,Vandalism,21-10-2025,04-11-2025,1,19,25198.51,34307.55,Yes,,Chennai,Vehicle collided with another car at a traffic signal.,0
CLM00257,42,Comprehensive,7.5,11797.63,Natural Disaster,02-11-2024,03-11-2024,0,7,10940.36,12083.72,Yes,No,Kochi,Rear-ended while stopped at a junction.,0
CLM00136,34,Third-Party,0.8,33248.39,Fire,17-06-2023,14-07-2023,2,2,25342.29,34267.93,Yes,No,Chennai,Claim submitted just before policy renewal/expiry.,1
CLM00873,,Third-Party,1.3,39308.62,Theft,13-06-2024,15-06-2024,4,3,40652.4,40054.11,Yes,Yes,Kochi,Car was damaged in heavy rain and flooding.,0
CLM00809,53,Third-Party Fire & Theft,2.2,24621.57,Injury/Accident,10-09-2025,14-09-2025,1,9,25480.9,24828.37,Yes,Yes,Mumbai,Rear-ended while stopped at a junction.,0
CLM00632,26,Third-Party Fire & Theft,0.4,59325.29,Theft,09-07-2025,09-07-2025,2,1,57890.37,58862.72,Yes,No,Kolkata,Minor collision while reversing out of a parking spot.,0
CLM00800,49,Third-Party,3.3,10743.32,Fire,03-08-2023,11-08-2023,0,0,11324.3,11004.7,Yes,No,Pune,Windshield cracked due to a stone hit on the highway.,1
CLM01089,18,Comprehensive,6.5,12855.01,Windshield Damage,27-11-2025,08-12-2025,1,3,11756.91,13137.93,Yes,Yes,Bengaluru,Vehicle scratched while parked in a mall parking lot.,0
CLM01175,57,Comprehensive,13.2,27104.3,Collision,07-10-2025,08-10-2025,1,1,30333.45,28388.56,Yes,Yes,Pune,Rear-ended while stopped at a junction.,0
CLM00050,49,Third-Party,3.4,16738.5,Injury/Accident,25-11-2024,26-11-2024,2,1,17950.48,17409.03,Yes,Yes,Bengaluru,Windshield cracked due to a stone hit on the highway.,0
CLM00886,32,Third-Party,1.6,47504.06,Vandalism,24-02-2025,28-02-2025,0,0,41960.16,46090.4,Yes,Yes,Chennai,Vehicle collided with another car at a traffic signal.,0
CLM00618,53,Third-Party Fire & Theft,0.8,35578.75,Collision,29-03-2025,03-04-2025,1,2,37947.8,36443.8,Yes,No,Nagpur,Tree branch fell on the car during a storm.,0
CLM00527,25,Third-Party Fire & Theft,0.3,51819.77,Injury/Accident,10-04-2023,11-04-2023,1,5,48407.54,52215.64,Yes,Yes,Lucknow,Rear-ended while stopped at a junction.,0
CLM00875,24,Comprehensive,0.4,21476.4,Injury/Accident,20-09-2024,22-09-2024,1,1,19550.34,21134.2,Yes,,Nagpur,Minor collision while reversing out of a parking spot.,1
CLM00764,45,Third-Party Fire & Theft,5,13385.85,Windshield Damage,12-12-2025,17-12-2025,0,0,12246.22,13584.8,Yes,Yes,Kochi,Rear-ended while stopped at a junction.,0
CLM00463,41,Comprehensive,7.7,28710.04,Vandalism,04-10-2024,13-10-2024,0,5,30053.09,27751.69,Yes,No,Delhi,Minor collision while reversing out of a parking spot.,0
CLM00599,38,Third-Party,0.6,19703.3,Fire,12-05-2025,14-05-2025,0,4,20687.06,20459.64,Yes,Yes,Ahmedabad,Vehicle scratched while parked in a mall parking lot.,1
CLM00647,29,Third-Party Fire & Theft,11,18441.78,Injury/Accident,10-10-2025,12-10-2025,1,2,16848.49,19121.13,No,Yes,Kochi,Minor collision while reversing out of a parking spot.,0
CLM01038,36,Comprehensive,7.2,88224.41,Theft,25-09-2025,06-10-2025,1,5,88021.43,87911.17,Yes,Yes,Mumbai,Repair invoice submitted without an itemized breakdown.,1
CLM00469,53,Third-Party,5.5,26494.93,Theft,19-05-2024,24-05-2024,0,1,21647.65,26854.71,No,Yes,Jaipur,Multiple prior claims for similar type of incident.,1
CLM00034,39,Third-Party,5.5,7097.2,Vandalism,09-02-2023,28-02-2023,4,4,7594.33,7461.19,No,Yes,Pune,Windshield cracked due to a stone hit on the highway.,0
CLM00417,54,Third-Party Fire & Theft,8,29665.06,Collision,10-07-2025,10-07-2025,2,2,29160.54,29896.2,Yes,Yes,Kochi,Vehicle skidded and hit a divider on a wet road.,0
CLM00248,33,Third-Party,0.1,24880.55,Fire,30-04-2025,12-05-2025,0,2,25021.11,24009.03,No,Yes,Bengaluru,Car was damaged in heavy rain and flooding.,0
CLM00587,22,Third-Party Fire & Theft,0,21378.59,Fire,19-05-2024,28-05-2024,0,4,20307.07,22302.82,Yes,No,Mumbai,Windshield cracked due to a stone hit on the highway.,1
CLM00777,23,Comprehensive,1.5,53905.12,Collision,26-04-2023,27-04-2023,1,2,56694.95,56263.42,No,No,Coimbatore,Rear-ended while stopped at a junction.,0
CLM01079,35,Third-Party Fire & Theft,6.6,29921.09,Fire,26-03-2025,09-04-2025,2,,20450.02,29504.49,No,No,Surat,Car was damaged in heavy rain and flooding.,0
CLM00847,34,Third-Party,2,14138.14,Windshield Damage,08-08-2025,08-08-2025,2,1,14011.04,14516.13,No,No,Kochi,Minor collision while reversing out of a parking spot.,0
CLM00217,32,Third-Party Fire & Theft,1.2,12107.98,Vandalism,21-07-2025,26-07-2025,1,1,13038.07,12642.8,Yes,No,Surat,Tree branch fell on the car during a storm.,0
CLM01187,48,Comprehensive,7.8,42883.26,Windshield Damage,22-03-2024,05-04-2024,1,11,36416.36,43243.56,Yes,Yes,Bengaluru,Windshield cracked due to a stone hit on the highway.,0
CLM00785,54,Third-Party,11.1,6087.87,Windshield Damage,24-09-2025,05-10-2025,2,0,5727.77,6068.24,,No,Delhi,Tree branch fell on the car during a storm.,0
CLM00544,20,Third-Party,2.3,36066.3,Fire,01-02-2023,06-02-2023,0,1,31215.08,37678.06,Yes,Yes,Bengaluru,Rear-ended while stopped at a junction.,0
CLM00494,30,Third-Party Fire & Theft,4.5,20443.72,Windshield Damage,10-04-2025,10-04-2025,1,0,18448.46,19939.79,Yes,Yes,Jaipur,Minor collision while reversing out of a parking spot.,1
CLM00465,49,Third-Party Fire & Theft,2.5,34732.36,Vandalism,08-05-2023,09-05-2023,0,4,35216.4,34528.17,Yes,Yes,Jaipur,Car was damaged in heavy rain and flooding.,0
CLM00392,27,Third-Party,2.8,18723.61,Natural Disaster,05-01-2024,20-01-2024,0,1,18008.38,19491.14,No,No,Pune,Vehicle scratched while parked in a mall parking lot.,0
CLM00439,45,Third-Party,1.9,34032.23,Natural Disaster,02-10-2024,02-10-2024,1,1,32097.7,33609.29,Yes,No,Nagpur,Rear-ended while stopped at a junction.,0
CLM00669,28,Third-Party,2.7,35285.87,Injury/Accident,03-01-2025,06-01-2025,1,0,39900.59,36256.55,Yes,Yes,Nagpur,Windshield cracked due to a stone hit on the highway.,0
CLM00327,31,Third-Party Fire & Theft,9.1,26667.32,Vandalism,08-08-2025,11-08-2025,0,9,25540.01,27752.4,Yes,Yes,Kochi,Vehicle skidded and hit a divider on a wet road.,0
CLM00685,26,Comprehensive,0.7,10597.23,Injury/Accident,29-07-2023,29-07-2023,0,5,9464.58,10663.58,,Yes,Pune,Windshield cracked due to a stone hit on the highway.,0
CLM00466,39,Comprehensive,1.6,15331.6,Natural Disaster,27-10-2024,14-11-2024,1,3,13542.26,15740.62,Yes,Yes,Jaipur,Vehicle skidded and hit a divider on a wet road.,0
CLM00554,23,Third-Party Fire & Theft,2.9,30805.88,Windshield Damage,18-05-2024,18-05-2024,0,3,27661.82,30557.07,Yes,Yes,Jaipur,Vehicle skidded and hit a divider on a wet road.,0
CLM00062,37,Third-Party Fire & Theft,5.5,17145.05,Collision,16-01-2024,20-01-2024,3,1,17812.1,17923.45,No,Yes,Coimbatore,Windshield cracked due to a stone hit on the highway.,0
CLM00419,34,Comprehensive,3.9,3004.53,Vandalism,26-10-2025,04-11-2025,5,2,3666.8,3019.29,Yes,Yes,Surat,Vehicle collided with another car at a traffic signal.,0
CLM00803,18,Third-Party Fire & Theft,11.8,20194.41,Theft,08-06-2025,05-08-2025,1,4,16613.87,21003.81,Yes,Yes,Chennai,Car was damaged in heavy rain and flooding.,0
CLM01176,35,Third-Party,12,26645.01,Fire,17-10-2025,20-10-2025,2,4,25386.66,26037.61,Yes,Yes,Ahmedabad,Customer requested cash settlement instead of repair.,1
